GO Primary Key (Year plus Incident Number),Council District,GO Highest Offense Desc,Crime Type,GO Report Date,GO Location,Clearance Status,Clearance Date,GO District,GO Location Zip,GO Census Tract,GO X Coordinate,GO Y Coordinate
20185004963,1,BURGLARY OF VEHICLE,Theft,2018-02-08,8038 EXCHANGE DR,N,2018-02-14,E,78754,18.34,3138588,10094921
20185005454,5,BURGLARY OF VEHICLE,Theft,2018-02-12,729 E SLAUGHTER LN,N,2018-02-20,F,78744,24.25,3104383,10031331
2018411342,7,BURGLARY NON RESIDENCE,Burglary,2018-02-10,2600 ESPERANZA XING,N,2018-02-20,A,78758,18.49,3121345,10117745
2018370139,6,BURGLARY OF VEHICLE,Theft,2018-02-06,12800 TURTLE ROCK RD,N,2018-02-07,A,78729,204.06,3102889,10137248
20185000907,6,THEFT BY SHOPLIFTING,Theft,2018-01-08,10900 LAKELINE MALL DR,N,2018-01-09,A,78717,203.11,3095631,10145975
201860794,9,THEFT BY SHOPLIFTING,Theft,2018-01-06,1201 BARBARA JORDAN BLVD,N,2018-01-15,B,78723,3.06,3124601,10084923
20185001348,3,THEFT,Theft,2018-01-11,1720 TIMBER RIDGE RD,N,2018-02-05,H,78741,23.07,3114566,10055251
20185002277,7,BURGLARY OF VEHICLE,Theft,2018-01-19,9012 RESEARCH BLVD SB,N,2018-01-22,I,78757,18.18,3118829,10108186
20185002424,9,THEFT,Theft,2018-01-20,404 COLORADO ST,N,2018-01-22,G,78701,11,3113643,10070357
20188000339,7,BURGLARY OF VEHICLE,Theft,2018-01-24,13000 N IH 35 NB,N,2018-01-30,E,78753,18.39,3134927,10124329
20185002379,1,THEFT BY SHOPLIFTING,Theft,2018-01-19,6021 N IH 35 SVRD NB,N,2018-01-22,I,78723,21.05,3125350,10090395
20185002643,6,THEFT,Theft,2018-01-22,9215 W PARMER LN,,,A,78717,203.11,3105301,10146768
20185002456,6,THEFT,Theft,2018-01-20,13945 N US 183 HWY SVRD NB,N,2018-01-22,A,78717,203.11,3095702,10144170
20185001116,8,BURGLARY OF VEHICLE,Theft,2018-01-09,4920 DAVIS LN,N,2018-03-06,D,78749,17.77,3078117,10047568
2018151091,5,AUTO THEFT,Auto Theft,2018-01-15,9600 S IH 35 SB,N,2018-01-16,F,78748,24.21,3100491,10031374
2018171260,1,AUTO THEFT,Auto Theft,2018-01-17,904 BEDFORD ST,N,2018-01-18,C,78702,8.02,3125263,10072349
20185000963,7,THEFT BY SHOPLIFTING,Theft,2018-01-08,1434 W WELLS BRANCH PKWY,N,2018-01-09,E,78660,18.4,3137594,10134827
201861090,1,BURGLARY OF RESIDENCE,Burglary,2018-01-06,8402 GARCREEK CIR,N,2018-01-16,C,78724,22.02,3149859,10081222
20188000229,1,BURGLARY OF COIN-OP MACHINE,Theft,2018-01-17,900 N IH 35 SVRD NB,N,2018-01-22,G,78702,9.01,3117313,10070915
20185001560,7,BURGLARY OF VEHICLE,Theft,2018-01-12,12005 SHADY SPRINGS RD,N,2018-01-15,E,78758,18.45,3129929,10117876
20185003575,7,THEFT,Theft,2018-01-29,5514 JOE SAYERS AVE,N,2018-01-30,I,78756,2.05,3116246,10092697
20185002547,4,THEFT,Theft,2018-01-21,5365 N IH 35 NB,N,2018-01-22,I,78723,21.05,3124834,10087452
2018191395,2,THEFT,Theft,2018-01-19,4600 NUCKOLS CROSSING RD,,,F,78744,24.13,3117292,10045926
2018181109,3,BURGLARY OF RESIDENCE,Burglary,2018-01-18,2613 E CESAR CHAVEZ ST,N,2018-02-08,C,78702,10,3123374,10065647
20185002410,4,BURGLARY OF VEHICLE,Theft,2018-01-19,10601 N LAMAR BLVD,N,2018-01-22,E,78753,18.23,3130070,10109861
2018331626,1,AGG ROBBERY/DEADLY WEAPON,Robbery,2018-02-02,6103 MANOR RD,N,2018-02-20,I,78723,21.07,3134407,10085593
2018230973,2,THEFT,Theft,2018-01-23,3900 DROSSETT DR,N,2018-01-23,F,78744,24.31,3117927,10050219
2018411236,3,THEFT,Theft,2018-02-10,2101 WICKERSHAM LN,C,2018-02-10,H,78741,23.14,3121768,10057726
20185001197,3,BURGLARY OF VEHICLE,Theft,2018-01-10,1101 ESTES AVE,N,2018-01-24,C,78721,21.1,3132633,10071058
20185001734,9,THEFT,Theft,2018-01-14,4510 W GUADALUPE ST,N,2018-01-31,B,78751,2.03,3117011,10087162
2018170444,2,BURGLARY OF VEHICLE,Theft,2018-01-17,3501 DIME CIR,N,2018-02-12,H,78744,24.31,3125586,10048509
2018181129,2,BURGLARY OF RESIDENCE,Burglary,2018-01-18,5414 HUNTERS GLN,C,2018-02-16,D,78745,24.09,3100422,10050570
2018190711,9,BURGLARY OF VEHICLE,Theft,2018-01-19,2222 RIO GRANDE ST,N,2018-01-23,B,78705,6.04,3113456,10077567
20185003323,5,THEFT BY SHOPLIFTING,Theft,2018-01-26,1403 S LAMAR BLVD,N,2018-01-29,D,78704,13.03,3108099,10064937
20185003686,3,BURGLARY OF VEHICLE,Theft,2018-01-30,2200 WILLOW CREEK DR,N,2018-02-05,H,78741,23.15,3118401,10057171
20185003459,3,BURGLARY OF VEHICLE,Theft,2018-01-28,500 BLOCK ROBERT T MARTINEZ JR ST,N,2018-02-15,C,78702,9.02,3121798,10067890
2018120228,9,BURGLARY NON RESIDENCE,Burglary,2018-01-12,4209 AIRPORT BLVD,N,2018-01-22,B,78723,3.06,3125135,10081453
2018301068,6,THEFT,Theft,2018-01-30,10900 LAKELINE MALL DR,C,2018-01-30,A,78717,203.11,3095631,10145975
2018370657,7,BURG NON RESIDENCE SHEDS,Burglary,2018-02-06,9151 RESEARCH BLVD SVRD NB,N,2018-03-26,A,78758,18.49,3117187,10110026
2018130200,4,THEFT,Theft,2018-01-13,10706 N LAMAR BLVD,,,E,78758,18.22,3130144,10110466
20185002163,3,BURGLARY OF VEHICLE,Theft,2018-01-18,1333 SHORE DISTRICT DR,N,2018-01-22,H,78741,23.04,3119440,10061926
20185004219,9,THEFT,Theft,2018-02-02,309 E 3RD ST,C,2018-03-19,G,78701,11,3115015,10069368
2018151518,1,BURGLARY NON RESIDENCE,Burglary,2018-01-15,4705 COMMERCIAL PARK DR,N,2018-03-23,C,78724,22.01,3141136,10091765
20185005556,4,BURGLARY OF VEHICLE,Theft,2018-02-12,901 E KOENIG LN EB,N,2018-02-13,I,78751,21.05,3124282,10090105
20188000461,6,BURGLARY OF VEHICLE,Theft,2018-02-05,10707 LAKE CREEK PKWY,N,2018-02-12,A,78750,204.05,3092956,10138175
20185006430,4,THEFT,Theft,2018-02-19,816 TIRADO ST,N,2018-03-08,I,78752,15.03,3124677,10091154
2018260352,4,BURGLARY OF VEHICLE,Theft,2018-01-26,501 W POWELL LN,N,2018-01-26,E,78753,18.04,3125063,10100259
2018250775,4,RAPE OF A CHILD,Rape,2018-01-25,,N,2018-01-30,I,78752,18.12,,
20185004461,1,BURGLARY OF VEHICLE,Theft,2018-02-05,5808 PINON VISTA DR,N,2018-02-05,C,78724,22.08,3145252,10079165
20185003032,6,BURGLARY OF VEHICLE,Theft,2018-01-25,12111 ACORN CREEK TRL,N,2018-01-26,A,78750,204.04,3091455,10138890
2018250669,1,AUTO THEFT,Auto Theft,2018-01-25,CHICON ST / E MARTIN LUTHER KING JR BLVD,N,2018-01-31,C,78722,4.02,3121018,10075181
2018391281,7,AGG ROBBERY/DEADLY WEAPON,Robbery,2018-02-08,8758 RESEARCH BLVD SVRD SB,C,2018-09-13,I,78757,18.18,3121128,10106382
20188000324,5,THEFT OF BICYCLE,Theft,2018-01-23,1414 S LAMAR BLVD,N,2018-01-25,D,78704,13.03,3107799,10065094
2018180127,7,THEFT,Theft,2018-01-18,12900 N IH 35 SVRD SB,C,2018-01-18,E,78753,18.48,3134231,10124160
2018130818,3,AGG ASSAULT,Agg Assault,2018-01-13,2400 S CONGRESS AVE,N,2018-02-15,D,78704,13.08,3110844,10059841
2018400104,3,THEFT,Theft,2018-02-09,1747 E OLTORF ST,N,2018-03-14,H,78741,23.07,3116325,10057704
20185000115,4,BURGLARY OF VEHICLE,Theft,2018-01-02,9901 CHILDRESS DR,N,2018-01-03,E,78753,18.33,3134052,10104757
2018321019,6,THEFT BY SHOPLIFTING,Theft,2018-02-01,11220 FM 2222 RD,C,2018-02-07,A,78726,17.14,3079244,10118149
201811235,3,THEFT,Theft,2018-01-01,2508 E RIVERSIDE DR,N,2018-05-30,H,78741,23.04,3120958,10059176
20185004732,1,THEFT,Theft,2018-01-31,4708 E MARTIN LUTHER KING JR BLVD,N,2018-07-03,C,78723,21.08,3133920,10077970
2018240254,1,AUTO THEFT,Auto Theft,2018-01-24,6413 MANOR RD,C,2018-01-24,I,78723,21.07,3136598,10085900
2018290319,7,BURGLARY OF VEHICLE,Theft,2018-01-29,11906 WHITE WING AVE,N,2018-01-30,E,78753,18.24,3134671,10114157
2018261252,4,THEFT BY SHOPLIFTING,Theft,2018-01-26,1030 NORWOOD PARK BLVD,C,2018-01-26,I,78753,18.13,3129996,10096983
20185005101,3,THEFT,Theft,2018-02-09,901 W BEN WHITE BLVD SVRD EB,N,2018-02-12,D,78745,20.03,3104682,10055364
201821167,8,THEFT BY SHOPLIFTING,Theft,2018-01-02,2901 S CAPITAL OF TEXAS HWY NB,C,2018-01-02,D,78746,19.1,3094135,10066586
20185005260,6,BURGLARY OF VEHICLE,Theft,2018-02-10,10701 LAKELINE MALL DR,N,2018-02-14,A,78717,203.11,3096992,10145757
20185003568,7,THEFT,Theft,2018-01-29,12625 N IH 35 NB,N,2018-02-08,E,78753,18.39,3134744,10122646
2018470483,7,BURGLARY NON RESIDENCE,Burglary,2018-02-16,1606 E PARMER LN,N,2018-04-25,E,78753,18.39,3142535,10115201
2018340657,9,THEFT,Theft,2018-02-03,3801 GRAYSON LN,N,2018-03-14,C,78722,4.02,3124945,10078525
2018331517,4,AUTO THEFT,Auto Theft,2018-02-02,7607 BLESSING AVE,N,2018-02-04,I,78752,18.12,3129937,10094930
2018441248,7,AUTO THEFT,Auto Theft,2018-02-13,9700 N CAPITAL OF TEXAS HWY SB,N,2018-02-16,A,78759,17.53,3113413,10115427
2018381155,1,AGG ASSAULT FAM/DATE VIOLENCE,Agg Assault,2018-02-07,1804 OVERHILL DR,N,2018-02-14,C,78721,21.09,3132469,10077407
2018121428,8,THEFT,Theft,2018-01-12,2901 S CAPITAL OF TEXAS HWY NB,C,2018-01-17,D,78746,19.1,3094135,10066586
2018200935,5,BURGLARY OF RESIDENCE,Burglary,2018-01-20,3306 OAK ALY,N,2018-01-22,F,78745,17.29,3085980,10044929
20185005368,9,BURGLARY NON RESIDENCE,Burglary,2018-02-11,422 W RIVERSIDE DR,C,2018-03-14,D,78704,13.05,3112526,10067606
2018251069,2,THEFT BY SHOPLIFTING,Theft,2018-01-25,801 E WILLIAM CANNON DR,C,2018-01-25,F,78745,24.22,3105654,10042375
20185004415,3,THEFT,Theft,2018-02-04,2400 S CONGRESS AVE,C,2018-02-05,D,78704,13.08,3110844,10059841
2018310843,3,BURGLARY OF RESIDENCE,Burglary,2018-01-31,2601 S PLEASANT VALLEY RD,N,2018-02-12,H,78741,23.13,3119369,10055723
201821177,5,AGG ASLT STRANGLE/SUFFOCATE,Agg Assault,2018-01-02,8902 TEXAS SUN DR,C,2018-01-11,F,78748,24.23,3093342,10038287
20185006306,9,BURGLARY OF VEHICLE,Theft,2018-02-19,TRINITY ST / E 7TH ST,N,2018-02-19,G,78701,11,3115529,10070760
201811245,7,BURGLARY OF COIN-OP MACHINE,Theft,2018-01-01,2300 W NORTH LOOP BLVD,N,2018-01-02,B,78756,2.06,3113999,10091741
2018520148,3,AGG ROBBERY/DEADLY WEAPON,Robbery,2018-02-21,6306 E RIVERSIDE DR,C,2018-03-01,H,78741,23.12,3127258,10055404
20185006773,3,BURGLARY OF VEHICLE,Theft,2018-02-22,629 W BEN WHITE BLVD SVRD EB,N,2018-02-26,D,78745,20.03,3105655,10055220
201881323,3,THEFT BY SHOPLIFTING,Theft,2018-01-08,710 E BEN WHITE BLVD SVRD WB,C,2018-01-09,D,78704,23.08,3111061,10053193
2018171048,7,BURGLARY NON RESIDENCE,Burglary,2018-01-17,3106 ADELPHI LN,N,2018-01-25,A,78727,18.29,3123495,10125825
2018231508,3,BURGLARY NON RESIDENCE,Burglary,2018-01-23,2805 DULCE LN,N,2018-01-26,D,78704,13.07,3106603,10059746
2018430396,6,BURGLARY NON RESIDENCE,Burglary,2018-02-12,10815 FM 2222 RD,N,2018-03-20,A,78730,17.6,3080225,10116034
20185005743,2,BURGLARY OF VEHICLE,Theft,2018-02-14,1215 AUSTIN HIGHLANDS BLVD,N,2018-02-20,F,78745,24.09,3098165,10046715
2018440820,3,AGG ASSAULT,Agg Assault,2018-02-13,2201 WILLOW CREEK DR,C,2018-02-14,H,78741,23.16,3118746,10057154
2018500717,3,ROBBERY BY THREAT,Robbery,2018-02-19,2500 E 7TH ST,C,2018-04-18,C,78702,9.02,3123653,10068459
2018500313,4,BURGLARY NON RESIDENCE,Burglary,2018-02-19,7812 CLOCK TOWER DR,N,2018-04-18,I,78753,18.13,3128774,10096543
20185005240,9,BURGLARY OF VEHICLE,Theft,2018-02-10,2900 MANOR RD,N,2018-03-01,C,78722,4.02,3124404,10077490
2018231394,7,AUTO THEFT,Auto Theft,2018-01-23,500 CANYON RIDGE DR,N,2018-01-24,E,78753,18.39,3135499,10121165
20185002050,5,BURGLARY OF VEHICLE,Theft,2018-01-17,9809 WOODSHIRE DR,N,2018-01-18,F,78748,17.47,3087881,10037085
20185003848,7,BURGLARY OF VEHICLE,Theft,2018-01-31,3025 THRUSHWOOD DR,N,2018-01-31,B,78757,18.17,3116398,10108784
20185000561,4,BURGLARY OF VEHICLE,Theft,2018-01-05,7512 CAMERON RD,N,2018-01-05,I,78752,18.12,3130902,10093941
2018440536,10,AUTO THEFT,Auto Theft,2018-02-13,12530 RESEARCH BLVD SB,N,2018-03-14,A,78759,17.56,3107324,10129163
2018251703,6,AGG ROBBERY/DEADLY WEAPON,Robbery,2018-01-26,13858 N US 183 HWY SVRD SB,N,2019-01-07,A,78750,204.03,3095407,10142491
2018401179,5,THEFT,Theft,2018-02-09,1713 WATERLOO TRL,N,2018-02-15,D,78704,13.04,3103831,10060652
201890997,7,BURGLARY OF RESIDENCE,Burglary,2018-01-09,11900 HOBBY HORSE CT,N,2018-01-10,A,78758,18.49,3122323,10120703
20185005799,7,THEFT,Theft,2018-02-14,10107 RESEARCH BLVD NB,N,2018-03-01,A,78759,17.53,3112274,10116346
20185005855,3,THEFT,Theft,2018-02-15,710 E BEN WHITE BLVD WB,N,2018-02-15,D,78704,24.03,3110268,10052995
20185006373,9,THEFT,Theft,2018-02-19,1707 E 38TH HALF ST,N,2018-03-08,C,78722,4.02,3123569,10079382
2018470795,4,THEFT,Theft,2018-02-16,825 E RUNDBERG LN,,,E,78753,18.13,3131208,10103300
20185000850,4,BURGLARY OF VEHICLE,Theft,2018-01-08,11110 PARKFIELD DR,N,2018-01-08,E,78758,18.43,3127654,10113279
20185000347,7,THEFT,Theft,2018-01-04,11511 METRIC BLVD,N,2018-01-04,E,78758,18.44,3124782,10117077
20185006741,4,THEFT OF LICENSE PLATE,Theft,2018-02-21,6408 BURNS ST,N,2018-02-22,I,78752,15.03,3120563,10094107
20185006751,9,THEFT,Theft,2018-02-21,1000 E 41ST ST,,,B,78751,3.02,3121344,10082703
201890113,2,BURG NON RESIDENCE SHEDS,Burglary,2018-01-09,4606 BURLESON RD,N,2018-01-23,F,78744,24.31,3118333,10050993
2018510628,6,BURGLARY OF RESIDENCE,Burglary,2018-02-20,13730 N FM 620 RD SB,N,2018-02-21,A,78717,203.11,3102424,10146396
2018231275,7,AGG ASSAULT,Agg Assault,2018-01-23,7800 RESEARCH BLVD NB,C,2019-05-15,I,78758,18.18,3123048,10100174
20185005803,7,THEFT BY SHOPLIFTING,Theft,2018-02-14,406 W BRAKER LN,N,2018-02-20,E,78753,18.24,3131999,10112124
20188000586,6,THEFT BY SHOPLIFTING,Theft,2018-02-11,14028 N US 183 HWY SVRD SB,N,2018-02-20,A,78613,203.18,3093585,10146428
20185001037,5,THEFT,Theft,2018-01-09,9900 S IH 35 SVRD SB,N,2018-01-09,F,78748,24.21,3099324,10030080
20185006731,3,BURGLARY OF VEHICLE,Theft,2018-02-21,1144 AIRPORT BLVD,N,2018-03-05,C,78702,8.01,3128398,10072590
20185000357,4,THEFT,Theft,2018-01-04,1901 RUNNING BROOK DR,N,2018-01-04,I,78723,21.06,3129585,10084863
2018360139,8,BURGLARY NON RESIDENCE,Burglary,2018-02-05,5234 W US 290 HWY SVRD WB,N,2018-04-06,D,78735,19.15,3085881,10058830
20185006550,7,THEFT,Theft,2018-02-20,7920 ANDERSON SQ,N,2018-02-27,I,78757,18.18,3121651,10100846
2018500506,9,AUTO THEFT,Auto Theft,2018-02-19,RED RIVER ST / DRISKILL ST,N,2018-02-19,G,78701,11,3115571,10068294
20185000433,9,THEFT OF BICYCLE,Theft,2018-01-04,1300 E RIVERSIDE DR,N,2018-01-09,H,78741,23.04,3117278,10063704
2018350249,9,THEFT FROM PERSON,Theft,2018-02-04,500 TRINITY ST,N,2018-02-05,G,78701,11,3115301,10070114
2018451352,3,BURGLARY OF RESIDENCE,Burglary,2018-02-15,301 LIGHTSEY RD,C,2018-02-15,D,78704,13.08,3108502,10056871
20185001218,9,THEFT,Theft,2018-01-10,117 SAN JACINTO BLVD,N,2018-01-10,G,78701,11,3114707,10069079
20188000013,5,THEFT OF AUTO PARTS,Theft,2018-01-01,10236 PINEHURST DR,N,2018-01-03,F,78747,24.28,3101758,10026463
2018520386,2,AUTO THEFT,Auto Theft,2018-02-21,6501 SUNSTRIP DR,C,2018-02-22,F,78745,24.02,3102414,10044730
2018380327,3,BURGLARY NON RESIDENCE,Burglary,2018-02-07,500 E STASSNEY LN,C,2018-03-20,D,78745,24.02,3106182,10046764
2018470018,1,BURGLARY NON RESIDENCE,Burglary,2018-02-16,3500 LOYOLA LN,N,2018-02-16,I,78723,21.13,3137687,10086872
201880427,6,BURGLARY NON RESIDENCE,Burglary,2018-01-08,13501 N US 183 HWY NB,N,2018-04-30,A,78729,204.08,3097751,10136489
20185005946,2,THEFT,Theft,2018-02-15,1021 W WILLIAM CANNON DR,N,2018-02-15,F,78745,24.24,3098686,10045199
20185006476,7,BURGLARY OF VEHICLE,Theft,2018-02-20,3201 ESPERANZA XING,N,2018-03-27,A,78758,18.49,3119265,10118563
20185006583,8,BURGLARY OF VEHICLE,Theft,2018-02-21,3900 S MOPAC EXPY SVRD SB,N,2018-02-21,D,78746,19.17,3093433,10061615
20185000121,7,THEFT,Theft,2018-01-02,800 W WELLS BRANCH PKWY,N,2018-01-03,E,78660,18.4,3140504,10132468
20185006249,4,THEFT,Theft,2018-02-18,8917 RESEARCH BLVD SVRD NB,N,2018-02-22,E,78758,18.2,3120397,10108360
20185006121,2,BURGLARY OF VEHICLE,Theft,2018-02-16,1701 E WILLIAM CANNON DR,N,2018-02-26,F,78744,24.27,3107157,10041689
2018101399,7,THEFT BY SHOPLIFTING,Theft,2018-01-10,10001 RESEARCH BLVD SVRD NB,C,2018-01-31,A,78759,17.53,3112330,10115916
20185000870,10,BURGLARY OF VEHICLE,Theft,2018-01-08,7216 COLINA VISTA LOOP,N,2018-01-08,A,78750,17.16,3086026,10115365
201880843,1,BURGLARY OF RESIDENCE,Burglary,2018-01-08,1166 WALLER ST,N,2018-01-09,C,78702,8.04,3118786,10071684
20185005420,3,BURGLARY OF VEHICLE,Theft,2018-02-12,4400 E BEN WHITE BLVD SVRD WB,N,2018-02-21,H,78741,23.13,3117472,10051886
2018151599,3,THEFT,Theft,2018-01-19,2508 E RIVERSIDE DR,N,2018-01-19,H,78741,23.04,3120958,10059176
20185004214,3,THEFT,Theft,2018-02-02,1523 TINNIN FORD RD,N,2018-02-06,H,78741,23.04,3119840,10060848
20188000049,7,BURGLARY OF VEHICLE,Theft,2018-01-04,7200 EASY WIND DR,N,2018-01-05,I,78757,15.04,3121068,10097264
2018641385,8,AUTO THEFT,Auto Theft,2018-03-05,8403 FENTON DR,C,2018-03-09,D,78736,17.69,3065217,10057832
20181571925,10,AGG ASSAULT FAM/DATE VIOLENCE,Agg Assault,2018-06-07,5906 WESTSLOPE DR,C,2018-06-07,B,78731,17.19,3101031,10098709
20185009282,3,THEFT,Theft,2018-03-12,3909 S IH 35 NB,N,2018-05-01,H,78741,23.07,3112501,10052635
20185017391,7,BURGLARY OF VEHICLE,Theft,2018-05-09,1200 W HOWARD LN,C,2018-05-21,E,78660,18.4,3136012,10128062
20185021413,3,THEFT,Theft,2018-06-07,710 E BEN WHITE BLVD SVRD WB,N,2018-07-31,D,78704,23.08,3111061,10053193
20181580966,7,THEFT,Theft,2018-06-07,13300 N IH 35 SVRD SB,,,E,78753,18.48,3134808,10126112
20185011970,3,THEFT BY SHOPLIFTING,Theft,2018-03-30,710 E BEN WHITE BLVD SVRD EB,N,2018-04-02,D,78745,24.03,3110632,10052562
2018970719,4,AGG ASSAULT,Agg Assault,2018-04-07,N LAMAR BLVD / W BRAKER LN,N,2018-04-17,E,78758,18.45,3131136,10112573
20185013677,9,THEFT,Theft,2018-04-12,500 E 7TH ST,N,2018-04-12,G,78701,11,3115951,10070759
20185008938,4,AUTO THEFT,Auto Theft,2018-03-12,8800 N IH 35 SVRD SB,N,2018-03-12,E,78753,18.06,3129362,10101733
2018570457,4,BURGLARY OF VEHICLE,Theft,2018-02-26,615 E WONSLEY DR,N,2018-02-27,E,78753,18.04,3127181,10098449
2018611441,3,THEFT,Theft,2018-03-02,6010 E RIVERSIDE DR,N,2018-03-30,H,78741,23.18,3126195,10055989
20181291093,4,AGG ASLT STRANGLE/SUFFOCATE,Agg Assault,2018-05-09,108 W CROSLIN ST,C,2018-05-09,I,78752,18.04,3124098,10096393
20185021743,8,BURGLARY OF VEHICLE,Theft,2018-06-10,4700 STAGGERBRUSH RD,N,2018-06-19,D,78749,17.49,3084354,10057869
2018861659,4,BURGLARY OF RESIDENCE,Burglary,2018-03-27,8805 NORTH PLZ,N,2018-03-28,E,78753,18.13,3130942,10101024
20181141729,2,AGG ASLT STRANGLE/SUFFOCATE,Agg Assault,2018-04-24,4609 BRASSIEWOOD DR,C,2018-04-24,F,78744,24.12,3112480,10040457
2018560572,1,AUTO THEFT,Auto Theft,2018-02-25,10206 N IH 35 NB,N,2018-02-26,E,78753,18.33,3132416,10107022
20185015384,7,BURGLARY OF VEHICLE,Theft,2018-04-24,3400 PALM WAY,N,2018-04-25,A,78758,18.49,3118942,10120313
20185022861,9,BURGLARY OF VEHICLE,Theft,2018-06-18,901 TRINITY ST,N,2018-06-18,G,78701,11,3115947,10071597
20185008337,6,THEFT,Theft,2018-03-05,6402 MC NEIL DR,N,2018-03-06,A,78729,17.85,3109864,10133632
20181660454,3,BURG NON RESIDENCE SHEDS,Burglary,2018-06-15,2601 S PLEASANT VALLEY RD,N,2018-08-31,H,78741,23.13,3119369,10055723
20181680776,3,BURGLARY OF VEHICLE,Theft,2018-06-17,1301 CROSSING PL,N,2018-07-04,H,78741,23.17,3123895,10059508
20185007189,1,BURGLARY OF VEHICLE,Theft,2018-02-25,6914 DUBUQUE LN,,,I,78723,21.13,3137738,10088449
20185015053,4,BURGLARY OF VEHICLE,Theft,2018-04-22,10412 LITTLE PEBBLE DR,N,2018-04-23,E,78758,18.21,3123401,10112668
20185019713,7,BURGLARY OF VEHICLE,Theft,2018-05-26,9333 RESEARCH BLVD SVRD NB,N,2018-05-28,A,78759,17.53,3113978,10112549
20188002314,10,BURGLARY OF VEHICLE,Theft,2018-06-14,4405 RAMSEY AVE,N,2018-06-18,B,78756,2.04,3113598,10087863
20181270544,3,THEFT FROM PERSON,Theft,2018-05-07,1103 FLANAGAN CV,N,2018-06-28,D,78704,13.07,3106005,10060132
20185022303,7,THEFT,Theft,2018-06-13,8224 RESEARCH BLVD NB,N,2018-06-14,I,78758,18.18,3122271,10102691
20188000832,9,THEFT OF BICYCLE,Theft,2018-03-02,2020 SAN ANTONIO ST,N,2018-03-05,B,78705,6.04,3114015,10076424
20181051216,,THEFT,Theft,2018-04-15,1030 NORWOOD PARK,C,2018-04-15,I,,,3129996,10096983
20185009703,1,THEFT,Theft,2018-03-15,1192 AIRPORT BLVD,,,C,78702,8.02,3127680,10074003
20185012552,5,THEFT OF BICYCLE,Theft,2018-04-04,2717 S LAMAR BLVD,N,2018-04-04,D,78704,20.05,3102594,10061507
20185018269,2,THEFT,Theft,2018-05-16,101 VIRTUS BND,N,2018-05-21,F,78748,24.22,3100710,10037700
20185018129,4,BURG NON RESIDENCE SHEDS,Burglary,2018-05-14,8101 N LAMAR BLVD NB,N,2018-05-15,E,78753,18.04,3123909,10100579
20185011469,1,BURGLARY OF VEHICLE,Theft,2018-03-27,7308 ANNETTE CV,N,2018-04-06,C,78724,22.08,3144726,10077785
20188001842,7,BURGLARY OF VEHICLE,Theft,2018-05-07,701 CENTER RIDGE DR,N,2018-05-14,E,78753,18.39,3136701,10124672
20185008830,9,THEFT BY SHOPLIFTING,Theft,2018-03-08,1201 BARBARA JORDAN BLVD,N,2018-04-03,B,78723,3.06,3124601,10084923
20185008864,9,BURGLARY OF VEHICLE,Theft,2018-03-08,1020 E 45TH ST,N,2018-03-09,B,78751,3.04,3122234,10084129
20185018813,1,BURGLARY OF VEHICLE,Theft,2018-05-21,7111 TOWNSBOROUGH DR,N,2018-05-31,C,78724,22.02,3146594,10083570
20185013186,5,BURGLARY OF VEHICLE,Theft,2018-04-09,3755 S CAPITAL OF TEXAS HWY NB,N,2018-04-10,D,78704,19.01,3096408,10061249
2018821199,4,BURGLARY OF RESIDENCE,Burglary,2018-03-23,600 E 53RD ST,N,2018-05-08,I,78751,15.03,3122091,10088352
20181500757,7,BURGLARY OF VEHICLE,Theft,2018-05-30,10936 STONELAKE BLVD,N,2018-06-04,A,78759,17.54,3116350,10118393
20185015642,2,THEFT BY SHOPLIFTING,Theft,2018-04-26,1701 E WILLIAM CANNON DR,N,2018-04-26,F,78744,24.27,3107157,10041689
20185016377,5,BURGLARY OF VEHICLE,Theft,2018-05-02,815 W SLAUGHTER LN,N,2018-05-04,F,78748,24.21,3095023,10035975
20181390024,6,AGG ASSAULT,Agg Assault,2018-05-19,13858 N US 183 HWY SVRD SB,N,2018-05-24,A,78750,204.03,3095407,10142491
2018681394,5,BURGLARY OF VEHICLE,Theft,2018-03-09,9500 S IH 35 SVRD SB,C,2018-03-09,F,78748,24.21,3099306,10032153
20188001515,3,THEFT OF BICYCLE,Theft,2018-04-16,2515 ELMONT DR,N,2018-04-30,H,78741,23.04,3121521,10060330
20185019318,,BURGLARY OF VEHICLE,Theft,2018-05-24,11909 CAVAN CT,N,2018-06-14,C,78653,18.56,3156924,10103904
20185011035,2,THEFT BY SHOPLIFTING,Theft,2018-03-24,6715 S IH 35 SVRD NB,N,2018-04-26,F,78744,24.27,3106466,10041400
20185013898,7,BURGLARY OF VEHICLE,Theft,2018-04-13,10515 N MOPAC EXPY SVRD NB,N,2018-04-16,A,78758,17.53,3116529,10116684
20188001547,7,BURGLARY OF VEHICLE,Theft,2018-04-18,12400 N IH 35 SVRD SB,N,2018-04-30,E,78753,18.26,3134430,10120298
20181051133,7,THEFT BY SHOPLIFTING,Theft,2018-04-15,13609 N IH 35 SVRD NB,C,2018-04-15,E,78753,18.39,3135873,10127479
20188001113,2,THEFT,Theft,2018-03-10,6719 WOODHUE DR,N,2018-03-26,F,78745,24.09,3097356,10045845
20181141204,2,AUTO THEFT,Auto Theft,2018-04-24,409 E WILLIAM CANNON DR,N,2018-04-25,F,78745,24.22,3104622,10042668
