GO Primary Key (Year plus Incident Number),Council District,GO Highest Offense Desc,Crime Type,GO Report Date,GO Location,GO X Coordinate,GO Y Coordinate,Clearance Status,Clearance Date,GO District,GO Location Zip,GO Census Tract
20185017025,10,BURGLARY OF VEHICLE,Theft,7-May-18,8700 SOUTH PATH,3108748.00,10112907,N,7-May-18,B,78759,17.06
20181240209,2,BURGLARY OF VEHICLE,Theft,4-May-18,4701 S IH 35 SVRD NB,3110888.00,10048856,N,18-May-18,F,78744,24.11
20185013281,7,THEFT,Theft,9-Apr-18,2015 CEDAR BEND DR,3126742.00,10122494,N,17-Apr-18,A,78758,18.5
20185009834,1,THEFT,Theft,16-Mar-18,11020 DESSAU RD,3136939.00,10108187,N,20-Mar-18,E,78753,18.33
20181250702,9,BURGLARY OF VEHICLE,Theft,5-May-18,1717 STEPHEN F AUSTIN DR,3106862.00,10071766,N,7-May-18,B,78703,12
20185018485,7,BURGLARY OF VEHICLE,Theft,18-May-18,12012 PARK THIRTY FIVE CIR,3135025.00,10115448,N,21-May-18,E,78753,18.26
20185017461,,THEFT OF METAL,Theft,10-May-18,11717 REINDEER DR,3156558.00,10102161,N,17-May-18,C,78653,18.56
20185017260,9,THEFT,Theft,8-May-18,101 RED RIVER ST,3115682.00,10068573,N,9-May-18,G,78701,11
20181301328,2,AGG ASSAULT,Agg Assault,10-May-18,SAHARA AVE / LIBYAN DR,3099077.00,10048547,C,17-May-18,F,78745,24.09
20181560105,9,AGG ASSAULT,Agg Assault,5-Jun-18,700 BLOCK NECHES ST,3115885.00,10070835,N,12-Jul-18,G,78701,11
2018880330,4,THEFT BY SHOPLIFTING,Theft,29-Mar-18,1030 NORWOOD PARK BLVD,3129996.00,10096983,N,30-Mar-18,I,78753,18.13
20185018730,9,POCKET PICKING,Theft,20-May-18,710 W 6TH ST,3112006.00,10071496,N,21-May-18,G,78701,11
2018900896,1,THEFT OF LICENSE PLATE,Theft,31-Mar-18,1001 COLLINWOOD WEST DR,3134897.00,10108726,N,2-Apr-18,E,78753,18.33
20188000622,3,THEFT BY SHOPLIFTING,Theft,22-Feb-18,2400 S CONGRESS AVE,3110844.00,10059841,N,23-Feb-18,D,78704,13.08
20188000621,6,THEFT BY SHOPLIFTING,Theft,13-Feb-18,11521 N FM 620 RD,3086560.00,10137995,N,26-Feb-18,A,78726,17.14
20181311010,5,THEFT BY SHOPLIFTING,Theft,11-May-18,9500 S IH 35 SVRD SB,3099306.00,10032153,C,11-May-18,F,78748,24.21
2018591116,3,THEFT,Theft,28-Feb-18,1144 AIRPORT BLVD,3128398.00,10072590,N,23-Mar-18,C,78702,8.01
2018541535,9,AUTO THEFT,Auto Theft,23-Feb-18,519 E 7TH ST,3116096.00,10070500,N,26-Feb-18,G,78701,11
20181260012,2,AGG ASLT STRANGLE/SUFFOCATE,Agg Assault,6-May-18,313 W WILLIAM CANNON DR,3101823.00,10043766,C,6-May-18,F,78745,24.22
20188002353,8,BURGLARY OF VEHICLE,Theft,16-Jun-18,9004 WAMPTON WAY,3072792.00,10047912,N,20-Jun-18,D,78749,17.37
20185020797,2,BURGLARY OF VEHICLE,Theft,4-Jun-18,4906 BURLESON RD,3118803.00,10050616,N,5-Jun-18,F,78744,24.31
20185020645,10,BURGLARY OF VEHICLE,Theft,2-Jun-18,10114 JOLLYVILLE RD,3110887.00,10117037,N,4-Jun-18,A,78759,17.22
2018600090,6,AGG ROBBERY/DEADLY WEAPON,Robbery,1-Mar-18,11200 LAKELINE MALL DR,3092523.00,10143915,N,12-Mar-18,A,78613,203.18
20181590003,3,AGG ASLT STRANGLE/SUFFOCATE,Agg Assault,8-Jun-18,1705 FRONTIER VALLEY DR,3129781.00,10055371,C,12-Jun-18,H,78741,23.12
20185007098,1,THEFT,Theft,24-Feb-18,1162 LOTT AVE,3133200.00,10073699,N,22-Mar-18,C,78721,21.1
2018571315,2,AGG ASSAULT FAM/DATE VIOLENCE,Agg Assault,26-Feb-18,6503 BLUFF SPRINGS RD,3107456.00,10042310,C,26-Feb-18,F,78744,24.19
20185015072,9,BURGLARY OF VEHICLE,Theft,22-Apr-18,800 W RIVERSIDE DR,3111799.00,10068476,N,1-May-18,D,78704,13.05
20185012839,4,THEFT,Theft,6-Apr-18,7806 CLOCK TOWER DR,3128656.00,10096432,N,9-Apr-18,I,78753,18.13
20185013523,4,THEFT,Theft,11-Apr-18,933 E RUNDBERG LN,3131733.00,10103162,N,12-Apr-18,E,78753,18.13
20181290150,9,THEFT,Theft,9-May-18,2301 DURWOOD ST,3109883.00,10061111,N,9-May-18,D,78704,13.05
20181241296,8,THEFT,Theft,4-May-18,2901 S CAPITAL OF TEXAS HWY NB,3094135.00,10066586,C,23-May-18,D,78746,19.1
20181691159,5,BURGLARY OF RESIDENCE,Burglary,18-Jun-18,2213 MELISSA OAKS LN,3103874.00,10030545,N,19-Jun-18,F,78744,24.25
20185012091,9,THEFT,Theft,1-Apr-18,1901 RIO GRANDE ST,3113516.00,10076114,N,3-Apr-18,B,78705,6.04
20185012099,4,BURGLARY OF VEHICLE,Theft,1-Apr-18,703 BLACKSON AVE,3126024.00,10095574,N,3-Apr-18,I,78752,18.04
20181001340,3,FORCED SODOMY,Rape,10-Apr-18,,,,O,22-Jun-18,D,78704,13.08
20188001964,2,BURGLARY OF VEHICLE,Theft,17-May-18,7707 S IH 35 SVRD NB,3104643.00,10038266,N,22-May-18,F,78744,24.27
20188001487,1,THEFT,Theft,13-Apr-18,7309 LAZY CREEK DR,3140984.00,10088139,N,8-May-18,C,78724,22.01
20188002102,9,BURGLARY OF VEHICLE,Theft,29-May-18,1820 S LAKESHORE BLVD,3119353.00,10062585,N,4-Jun-18,H,78741,23.04
20185019934,10,BURGLARY OF VEHICLE,Theft,28-May-18,7301 SPICEWOOD SPRINGS RD,3098164.00,10120825,N,29-May-18,A,78750,17.16
20185008675,9,THEFT,Theft,7-Mar-18,98 SAN JACINTO BLVD,3114512.00,10068668,N,7-Mar-18,G,78701,11
20185012750,8,THEFT,Theft,6-Apr-18,3800 ALLEGRO LUGAR,3086653.00,10052443,N,9-Apr-18,D,78749,17.5
20185015286,5,BURGLARY OF VEHICLE,Theft,24-Apr-18,333 E SLAUGHTER LN,3103172.00,10033347,N,26-Apr-18,F,78744,24.25
20185020267,2,BURGLARY OF VEHICLE,Theft,31-May-18,6715 WINDRIFT WAY,3097682.00,10045793,N,5-Jun-18,F,78745,24.09
2018671435,4,BURGLARY OF VEHICLE,Theft,8-Mar-18,7604 N IH 35 SVRD SB,3126588.00,10096549,N,19-Mar-18,I,78752,18.04
20188002192,9,BURGLARY OF VEHICLE,Theft,5-Jun-18,1804 PALMA PLZ,3107752.00,10076421,N,7-Jun-18,B,78703,16.05
20185013675,8,BURGLARY OF VEHICLE,Theft,12-Apr-18,3050 TAMARRON BLVD,3095695.00,10066843,N,24-Apr-18,D,78746,19.1
20185014261,7,THEFT,Theft,16-Apr-18,1502 W 45TH ST,3113909.00,10088216,C,30-May-18,B,78756,2.06
20181280126,1,ROBBERY BY ASSAULT,Robbery,8-May-18,5800 TECHNI CENTER DR,3136581.00,10075175,C,26-Jul-18,C,78721,21.1
20185012877,6,BURGLARY OF VEHICLE,Theft,6-Apr-18,11617 RESEARCH BLVD SVRD NB,3112144.00,10124380,N,9-Apr-18,A,78759,17.54
20185015605,,THEFT,Theft,26-Apr-18,11525 STONELAKE BLVD,,,C,12-Sep-18,UK,,
2018721103,4,THEFT,Theft,13-Mar-18,609 BISSONET LN,3122946.00,10097900,N,23-Mar-18,I,78752,18.04
20181380924,7,THEFT BY SHOPLIFTING,Theft,18-May-18,13609 N IH 35 SVRD NB,3135873.00,10127479,N,21-May-18,E,78753,18.39
20181251146,3,THEFT BY SHOPLIFTING,Theft,5-May-18,1144 AIRPORT BLVD,3128398.00,10072590,N,12-May-18,C,78702,8.01
20188001042,3,BURGLARY OF VEHICLE,Theft,17-Mar-18,5010 S CONGRESS AVE,3105796.00,10050127,N,20-Jun-18,D,78745,20.03
20188001341,2,THEFT,Theft,26-Mar-18,5330 FLEMING CT,3119693.00,10048540,N,9-Apr-18,F,78744,24.31
20185009965,7,THEFT BY SHOPLIFTING,Theft,16-Mar-18,3311 ESPERANZA XING,3118196.00,10118869,N,19-Mar-18,A,78758,18.49
20181611262,4,AGG ASLT STRANGLE/SUFFOCATE,Agg Assault,10-Jun-18,8017 GESSNER DR,3126614.00,10098680,C,10-Jun-18,E,78753,18.04
20181081164,8,THEFT FROM AUTO,Theft,18-Apr-18,5017 W US 290 HWY SVRD EB,3089371.00,10057773,N,29-May-18,D,78749,17.5
20181581594,6,AGG ASSAULT,Agg Assault,7-Jun-18,7515 N FM 620 RD,3079059.00,10120899,N,24-Jul-18,A,78726,17.14
20181701688,3,BURGLARY OF VEHICLE,Theft,19-Jun-18,3207 GOVALLE AVE,3127335.00,10070148,C,20-Jun-18,C,78702,8.01
20185011381,6,BURGLARY OF VEHICLE,Theft,27-Mar-18,5705 DIEHL TRL,3113542.00,10131456,N,13-Apr-18,A,78727,17.86
20185011570,2,BURGLARY OF VEHICLE,Theft,28-Mar-18,4509 E ST ELMO RD,3116164.00,10048033,N,29-Mar-18,F,78744,24.13
20185013983,2,THEFT,Theft,14-Apr-18,606 GREAT BRITAIN BLVD,3098021.00,10038260,N,18-Apr-18,F,78748,24.23
20185019257,8,BURGLARY OF VEHICLE,Theft,23-May-18,12304 ALCANZA DR,3058478.00,10037926,N,6-Jun-18,D,78739,17.75
20185012710,8,THEFT BY SHOPLIFTING,Theft,5-Apr-18,2901 S CAPITAL OF TEXAS HWY NB,3094135.00,10066586,N,9-Apr-18,D,78746,19.1
20181680944,8,BURGLARY OF VEHICLE,Theft,17-Jun-18,2040 LOU NEFF RD,3107188.00,10070147,N,21-Jun-18,D,78746,19.11
20185016841,1,THEFT,Theft,5-May-18,12435 DESSAU RD,3144155.00,10115385,,,E,78754,18.42
2018661382,9,THEFT BY SHOPLIFTING,Theft,7-Mar-18,1000 E 41ST ST,3121344.00,10082703,C,30-Mar-18,B,78751,3.02
2018850272,2,AUTO THEFT,Auto Theft,26-Mar-18,5400 TIERRA ALTA CIR,3150962.00,10037262,C,27-Mar-18,H,78617,24.33
20181351033,5,AGG ASSAULT FAM/DATE VIOLENCE,Agg Assault,15-May-18,1513 MERCHANTS TALE LN,3087525.00,10029106,N,12-Jun-18,F,78748,17.72
2018830859,7,THEFT,Theft,24-Mar-18,12900 N IH 35 SVRD SB,3134231.00,10124160,C,24-Mar-18,E,78753,18.48
20181250643,3,THEFT,Theft,5-May-18,6019 CARNATION TER,3127300.00,10057812,N,18-Jun-18,H,78741,23.18
20185020806,4,THEFT,Theft,4-Jun-18,9600 N IH 35 SVRD NB,3131303.00,10104648,N,5-Jun-18,E,78753,18.33
20181480460,3,BURGLARY OF RESIDENCE,Burglary,28-May-18,2725 S CONGRESS AVE,3110492.00,10058255,N,30-May-18,D,78704,23.08
20185017569,4,THEFT OF LICENSE PLATE,Theft,10-May-18,7493 CHEVY CHASE DR,3125473.00,10096807,N,11-May-18,I,78752,18.04
20185009679,1,BURGLARY OF VEHICLE,Theft,15-Mar-18,12101 DESSAU RD,3142326.00,10112910,N,15-Mar-18,E,78754,18.34
20181522133,3,AGG ASSAULT,Agg Assault,1-Jun-18,WOODLAND AVE / BURTON DR,3119102.00,10059185,N,29-Jun-18,H,78741,23.16
20188001834,1,BURGLARY OF VEHICLE,Theft,20-Apr-18,5107 DELORES AVE,3132883.00,10073372,N,5-Jun-18,C,78721,21.1
20185008013,9,THEFT,Theft,2-Mar-18,3909 N IH 35 SVRD NB,3122010.00,10081176,N,26-Mar-18,C,78722,3.07
2018950247,4,DEADLY CONDUCT,Agg Assault,5-Apr-18,9133 NORTHGATE BLVD,3121931.00,10108440,O,10-May-18,E,78758,18.2
20185019540,2,THEFT OF LICENSE PLATE,Theft,25-May-18,8001 S IH 35 NB,3103487.00,10037226,N,25-May-18,F,78744,24.29
20185011673,3,BURGLARY OF VEHICLE,Theft,28-Mar-18,2336 DOUGLAS ST,3117763.00,10056344,N,10-Apr-18,H,78741,23.13
20181690136,1,BURGLARY NON RESIDENCE,Burglary,18-Jun-18,6035 N IH 35 SVRD NB,3125353.00,10090415,N,9-Aug-18,I,78723,21.05
20181530898,1,AUTO THEFT,Auto Theft,2-Jun-18,E 7TH ST / MEDINA,3118030.00,10069970,N,4-Jun-18,G,78702,9.01
20181701237,2,BURGLARY OF RESIDENCE,Burglary,19-Jun-18,2005 CONESTOGA TRL,3110171.00,10044376,N,20-Jun-18,F,78744,24.11
20185016445,6,BURGLARY OF VEHICLE,Theft,2-May-18,14028 N US 183 HWY SVRD SB,3093585.00,10146428,N,3-May-18,A,78613,203.18
20185021218,4,THEFT,Theft,6-Jun-18,1209 RADCLIFF DR,3129480.00,10092893,N,7-Jun-18,I,78752,18.12
2018670897,9,THEFT BY SHOPLIFTING,Theft,8-Mar-18,525 N LAMAR BLVD,3110740.00,10071581,C,8-Mar-18,G,78703,12
20188002226,9,BURGLARY OF VEHICLE,Theft,7-Jun-18,2025 MC CLOSKEY ST,3126361.00,10079995,N,6-Jul-18,B,78723,3.06
20185018059,7,THEFT OF BICYCLE,Theft,15-May-18,2601 ESPERANZA XING,3121203.00,10117773,N,16-May-18,A,78758,18.49
20181331341,9,BURGLARY OF RESIDENCE,Burglary,13-May-18,4010 AVENUE G,3118099.00,10083557,N,14-Jun-18,B,78751,3.02
2018810808,9,THEFT,Theft,22-Mar-18,4818 BERKMAN DR,3127421.00,10083387,N,23-Mar-18,B,78723,3.06
20181611023,3,BURGLARY OF RESIDENCE,Burglary,10-Jun-18,1430 FRONTIER VALLEY DR,3130136.00,10055989,C,4-Oct-18,H,78741,23.12
20181731855,3,THEFT,Theft,22-Jun-18,2508 E RIVERSIDE DR,3120958.00,10059176,C,22-Jun-18,H,78741,23.04
20185023991,5,THEFT,Theft,25-Jun-18,2321 WESTROCK DR,3100803.00,10061610,N,19-Jul-18,D,78704,19.01
20185024092,1,BURGLARY OF VEHICLE,Theft,26-Jun-18,2308 LOYOLA LN,3134077.00,10089598,N,27-Jun-18,I,78723,21.13
20185051564,10,THEFT,Theft,22-Dec-18,8810 POINT WEST DR,3111313.00,10112414,N,16-Jan-19,B,78759,17.06
20181961269,,BURGLARY OF RESIDENCE,Burglary,15-Jul-18,7400 BLUE GOOSE RD,3155561.00,10098368,N,16-Jul-18,C,78653,18.56
20182591854,9,THEFT FROM PERSON,Theft,16-Sep-18,600 RIO GRANDE ST,3112162.00,10071428,N,24-Sep-18,G,78701,11
20183311488,3,RAPE,Rape,27-Nov-18,,,,N,5-Dec-18,C,78721,21.11
20183210789,5,BURGLARY NON RESIDENCE,Burglary,17-Nov-18,3622 MANCHACA RD,3101540.00,10059488,N,10-Dec-18,D,78704,20.04
20185027402,3,THEFT,Theft,19-Jul-18,710 E BEN WHITE BLVD SVRD EB,3110632.00,10052562,N,10-Sep-18,D,78745,24.03
20188004947,9,BURGLARY OF VEHICLE,Theft,16-Dec-18,1620 E RIVERSIDE DR,3118446.00,10062525,N,18-Dec-18,H,78741,23.04
20181800839,1,BURGLARY OF VEHICLE,Theft,29-Jun-18,5700 REICHER DR,3134543.00,10083932,N,9-Jul-18,I,78723,21.07
20183331554,10,BREACH OF COMPUTER SECURITY,Theft,29-Nov-18,11130 JOLLYVILLE RD,3111462.00,10121710,N,5-Dec-18,A,78759,25
20185046682,7,THEFT OF AUTO PARTS,Theft,20-Nov-18,12405 ZELLER LN,3139139.00,10117784,N,20-Nov-18,E,78753,18.39
20185030519,8,BURGLARY OF VEHICLE,Theft,9-Aug-18,2936 BARTON SKWY,3099971.00,10067682,N,20-Aug-18,D,78746,19.11
20185043536,4,BURGLARY OF VEHICLE,Theft,30-Oct-18,5901 N IH 35 SVRD NB,3125506.00,10089730,N,31-Oct-18,I,78723,21.05
20183591584,3,AUTO THEFT,Auto Theft,25-Dec-18,2200 WILLOW CREEK DR,3118401.00,10057171,N,19-Apr-19,H,78741,23.15
20183401315,1,THEFT,Theft,6-Dec-18,4701 WALLY AVE,3132710.00,10075885,N,10-Jan-19,C,78721,21.09
20185025484,9,THEFT,Theft,6-Jul-18,201 E 4TH ST,3114573.00,10069863,N,6-Jul-18,G,78701,11
20185045581,5,THEFT BY SHOPLIFTING,Theft,13-Nov-18,2238 S LAMAR BLVD,3104747.00,10063136,N,13-Nov-18,D,78704,13.04
20183531317,,THEFT,Theft,19-Dec-18,2901 S CAPITAL OF TX HWY,3094135.00,10066586,C,19-Dec-18,D,,
20181740197,9,THEFT,Theft,23-Jun-18,E 7TH ST / TRINITY ST,3115529.00,10070760,N,26-Jun-18,G,78701,11
20185048783,3,BURGLARY OF VEHICLE,Theft,4-Dec-18,745 BASTROP HWY NB,3133446.00,10058861,N,11-Dec-18,H,78742,23.1
20183560524,6,THEFT,Theft,22-Dec-18,11200 LAKELINE MALL DR,3092523.00,10143915,N,22-Dec-18,A,78613,203.18
20182432088,8,BURGLARY OF RESIDENCE,Burglary,1-Sep-18,3729 KANDY DR,3085065.00,10049251,N,5-Sep-18,D,78749,17.76
20185034823,7,THEFT FROM PERSON,Theft,5-Sep-18,2900 CENTURY PARK BLVD,3127947.00,10131892,N,5-Sep-18,A,78727,18.47
20183361025,10,AGG ASLT W/MOTOR VEH FAM/DAT V,Agg Assault,2-Dec-18,10500 RESEARCH BLVD NB,3112197.00,10118164,C,2-Dec-18,A,78759,17.54
20185049176,1,BURGLARY OF VEHICLE,Theft,7-Dec-18,1015 WALLER ST,3118564.00,10071236,N,8-Dec-18,G,78702,9.01
20183490737,7,BURGLARY OF RESIDENCE,Burglary,15-Dec-18,7704 WATSON ST,3121542.00,10099708,N,17-Dec-18,I,78757,15.04
20183650275,7,THEFT,Theft,31-Dec-18,12900 N IH 35 SVRD SB,3134231.00,10124160,C,31-Dec-18,E,78753,18.48
20181810218,2,THEFT,Theft,30-Jun-18,7809 E BEN WHITE BLVD SVRD EB,3132052.00,10053066,N,10-Jul-18,H,78744,24.31
20185043820,3,BURGLARY OF VEHICLE,Theft,1-Nov-18,4600 ELMONT DR,3122852.00,10060647,N,8-Nov-18,H,78741,23.17
20185050344,7,BURGLARY OF VEHICLE,Theft,14-Dec-18,2438 W ANDERSON LN,3117181.00,10103209,N,14-Dec-18,B,78757,18.17
20185042921,4,BURGLARY OF VEHICLE,Theft,26-Oct-18,1402 MARLBOROUGH CIR,3134287.00,10102084,N,23-Nov-18,E,78753,18.33
20181722030,3,AGG ROBBERY/DEADLY WEAPON,Robbery,21-Jun-18,60 N PLEASANT VALLEY RD,3123704.00,10064821,C,2-Aug-18,C,78702,10
20181721809,4,THEFT BY SHOPLIFTING,Theft,21-Jun-18,7114 N IH 35 SVRD SB,3125687.00,10094562,N,9-Jul-18,I,78752,15.03
20185026123,9,THEFT OF BICYCLE,Theft,11-Jul-18,110 SAN ANTONIO ST,3112329.00,10069700,N,11-Jul-18,G,78701,11
20181950001,9,AGG ASLT STRANGLE/SUFFOCATE,Agg Assault,14-Jul-18,2604 ALDRICH ST,3127017.00,10084185,C,19-Jul-18,B,78723,3.06
20185052167,1,BURGLARY OF VEHICLE,Theft,27-Dec-18,9700 E US 290 HWY SVRD WB,3153763.00,10095818,N,10-Jan-19,C,78754,18.56
20185046657,1,BURGLARY OF VEHICLE,Theft,20-Nov-18,12202 COTTAGE PROMENADE CT,3138215.00,10116420,,,E,78753,18.35
20188004866,3,BURGLARY OF VEHICLE,Theft,8-Dec-18,2733 DULCE LN,3106656.00,10059880,N,7-Jan-19,D,78704,13.07
20182421199,2,AGG ASLT STRANGLE/SUFFOCATE,Agg Assault,30-Aug-18,12412 PALOMA BLANCA WAY,3151160.00,10035337,C,30-Aug-18,H,78617,24.35
20185026514,2,BURGLARY OF VEHICLE,Theft,13-Jul-18,6109 CONTI CT,3114522.00,10033970,N,16-Jul-18,F,78744,24.26
20182530970,7,THEFT BY SHOPLIFTING,Theft,10-Sep-18,3311 ESPERANZA XING,3118196.00,10118869,C,10-Sep-18,A,78758,18.49
20183420057,5,THEFT,Theft,8-Dec-18,1605 GRAYFORD DR,3102308.00,10057117,N,12-Dec-18,D,78704,20.05
20185026997,3,BURGLARY OF VEHICLE,Theft,16-Jul-18,400 GROVE BLVD,3127604.00,10062111,N,20-Jul-18,H,78741,23.17
20185028334,1,THEFT,Theft,25-Jul-18,3811 E 12TH ST,3130796.00,10074307,N,17-Aug-18,C,78721,21.09
20183510134,1,BURGLARY OF RESIDENCE,Burglary,17-Dec-18,12435 DESSAU RD,3144155.00,10115385,N,13-Feb-19,E,78754,18.42
20183461550,9,THEFT BY SHOPLIFTING,Theft,12-Dec-18,600 N LAMAR BLVD,3110738.00,10072031,N,14-Dec-18,B,78703,12
20181801003,9,AUTO THEFT,Auto Theft,29-Jun-18,2606 RIO GRANDE ST,3113560.00,10079192,N,4-Jul-18,B,78705,6.03
20183240898,3,AUTO THEFT,Auto Theft,20-Nov-18,3828 S 1ST ST,3106178.00,10055744,N,21-Nov-18,D,78704,13.07
20181890933,3,BURGLARY OF RESIDENCE,Burglary,8-Jul-18,2608 OAK CREST AVE,3107735.00,10060320,N,11-Jul-18,D,78704,13.07
20185041464,6,BURGLARY OF VEHICLE,Theft,16-Oct-18,12445 ALAMEDA TRACE CIR,3112295.00,10129342,,,A,78727,17.86
20185024120,9,THEFT BY SHOPLIFTING,Theft,26-Jun-18,1801 E 51ST ST,3127952.00,10083340,N,11-Jul-18,B,78723,3.06
20183411652,4,BURGLARY OF VEHICLE,Theft,7-Dec-18,6513 N IH 35 SVRD NB,3125768.00,10092443,N,10-Dec-18,I,78752,18.12
20185034899,4,THEFT,Theft,5-Sep-18,1030 NORWOOD PARK BLVD,3129996.00,10096983,N,5-Sep-18,I,78753,18.13
20181850448,5,BURGLARY OF RESIDENCE,Burglary,4-Jul-18,4625 S PINEHURST DR,3102029.00,10021944,N,5-Jul-18,F,78747,24.28
20183600438,3,THEFT OF HEAVY EQUIPMENT,Theft,26-Dec-18,1901 AIRPORT COMMERCE DR,3130656.00,10053606,N,19-Apr-19,H,78741,23.12
20183600986,4,THEFT BY SHOPLIFTING,Theft,26-Dec-18,5621 N IH 35 SVRD NB,3125467.00,10088596,C,26-Dec-18,I,78723,21.05
20185029907,5,BURGLARY OF VEHICLE,Theft,5-Aug-18,9308 S 1ST ST,3096524.00,10034765,N,6-Aug-18,F,78748,24.21
20188002473,7,THEFT OF AUTO PARTS,Theft,23-Jun-18,12900 N IH 35 SVRD SB,3134231.00,10124160,N,5-Jul-18,E,78753,18.48
20181761557,3,THEFT,Theft,25-Jun-18,2121 BURTON DR,3117739.00,10057654,N,18-Jul-18,H,78741,23.15
20182651423,8,THEFT,Theft,22-Sep-18,5017 W US 290 HWY SVRD EB,3089371.00,10057773,C,24-Sep-18,D,78749,17.5
20185024819,4,THEFT,Theft,1-Jul-18,E POWELL LN / N IH 35 SVRD SB,3128087.00,10098916,N,15-Aug-18,E,78753,18.06
20182440458,3,BURGLARY NON RESIDENCE,Burglary,1-Sep-18,1138 AIRPORT BLVD,3128748.00,10071766,N,20-Sep-18,C,78702,8.01
20185052345,5,THEFT,Theft,29-Dec-18,709 MANKATO DR,3092743.00,10029682,N,29-Dec-18,F,78748,24.21
20182341559,6,SEXUAL ASSAULT W/ OBJECT,Rape,22-Aug-18,,,,N,29-Jan-19,A,78750,17.14
20188002872,3,BURGLARY OF VEHICLE,Theft,21-Jul-18,3822 S CONGRESS AVE,3108283.00,10054988,N,20-Aug-18,D,78704,13.08
20185032304,,SEXUAL ASSAULT W/ OBJECT,Rape,20-Aug-18,,,,,,E,78754,18.34
20182040838,3,THEFT,Theft,23-Jul-18,1144 AIRPORT BLVD,3128398.00,10072590,N,10-Aug-18,C,78702,8.01
20185044006,1,BURGLARY OF VEHICLE,Theft,2-Nov-18,2307 MANOR RD,3122175.00,10076839,N,14-Nov-18,C,78722,4.02
20182361108,3,THEFT BY SHOPLIFTING,Theft,24-Aug-18,710 E BEN WHITE BLVD SVRD WB,3111061.00,10053193,N,4-Sep-18,D,78704,23.08
20182261244,9,THEFT,Theft,14-Aug-18,710 W CESAR CHAVEZ ST,3111496.00,10069981,N,20-Aug-18,G,78701,12
20182971639,6,BURGLARY NON RESIDENCE,Burglary,24-Oct-18,13535 LYNDHURST ST,3099259.00,10146182,N,26-Oct-18,A,78717,203.11
20185028872,2,THEFT OF LICENSE PLATE,Theft,29-Jul-18,5616 EMERALD FOREST DR,3100646.00,10049463,N,30-Jul-18,F,78745,24.09
20181771190,2,THEFT,Theft,26-Jun-18,6607 CIRCLE S RD,3104147.00,10043268,N,9-Jul-18,F,78745,24.02
20182461156,3,THEFT,Theft,3-Sep-18,2403 SANTA RITA ST,3122650.00,10066776,N,14-Sep-18,C,78702,9.02
20185034851,6,BURGLARY OF VEHICLE,Theft,5-Sep-18,11066 PECAN PARK BLVD,3094085.00,10143865,N,6-Sep-18,A,78613,203.18
20185036378,10,BURGLARY OF VEHICLE,Theft,14-Sep-18,11316 JOLLYVILLE RD,3111438.00,10122706,N,17-Sep-18,A,78759,25
20185036730,1,THEFT,Theft,17-Sep-18,7112 ED BLUESTEIN BLVD SVRD SB,3139035.00,10088006,N,4-Oct-18,C,78723,21.08
20185036806,1,BURGLARY OF VEHICLE,Theft,17-Sep-18,12001 DESSAU RD,3141598.00,10111856,N,18-Sep-18,E,78754,18.34
20185034968,8,THEFT,Theft,5-Sep-18,3400 ELIJA ST,3085944.00,10046582,N,10-Sep-18,F,78745,17.29
20188003832,7,THEFT OF BICYCLE,Theft,1-Oct-18,3211 PALM WAY,3119399.00,10119855,N,3-Oct-18,A,78758,18.49
20188003288,10,BURGLARY OF VEHICLE,Theft,25-Aug-18,3707 N GREEN TRAILS,3110462.00,10105456,N,28-Aug-18,B,78731,17.51
20188003299,5,BURGLARY OF VEHICLE,Theft,27-Aug-18,3816 S LAMAR BLVD SB,3099795.00,10059834,N,5-Sep-18,D,78704,19.01
20185049502,5,BURGLARY OF VEHICLE,Theft,9-Dec-18,2003 CODY CT,3102862.00,10060818,N,11-Dec-18,D,78704,20.05
20182481806,2,AGG ASSAULT,Agg Assault,5-Sep-18,LUNAR DR / TAWNY DR,3101382.00,10041923,N,8-Nov-18,F,78745,24.22
20185040008,1,BURGLARY OF VEHICLE,Theft,8-Oct-18,1803 E ANDERSON LN SVRD EB,3132901.00,10093814,N,9-Oct-18,I,78752,18.11
20182831411,4,RAPE OF A CHILD,Rape,10-Oct-18,,,,N,18-Dec-18,I,78752,18.04
20185040787,8,POCKET PICKING,Theft,12-Oct-18,2100 BARTON SPRINGS RD,3106393.00,10070460,N,15-Oct-18,D,78746,19.11
20182251810,6,BURGLARY OF RESIDENCE,Burglary,13-Aug-18,12425 MELLOW MEADOW DR,3095603.00,10139415,C,19-Sep-18,A,78750,204.05
20185030697,3,BURGLARY OF VEHICLE,Theft,9-Aug-18,3428 WILLOWRUN DR,3110468.00,10055180,N,14-Aug-18,D,78704,23.08
20185033196,9,THEFT,Theft,25-Aug-18,1801 E 51ST ST,3127952.00,10083340,N,27-Sep-18,B,78723,3.06
20185035975,6,BURGLARY OF VEHICLE,Theft,12-Sep-18,14028 N US 183 HWY SVRD SB,3093585.00,10146428,N,12-Sep-18,A,78613,203.18
20181711740,7,BURGLARY OF VEHICLE,Theft,20-Jun-18,8820 BURNET RD,3118105.00,10108280,N,6-Jul-18,B,78757,18.17
20181661652,8,THEFT BY SHOPLIFTING,Theft,15-Jun-18,6900 BRODIE LN,3087289.00,10051111,N,2-Jul-18,D,78749,17.5
20185025126,4,BURGLARY OF VEHICLE,Theft,3-Jul-18,500 E ANDERSON LN EB,3126377.00,10097709,N,5-Jul-18,I,78752,18.04
